id_achat,id_client,date_achat,montant,produit
3778,251,2025-10-22 10:29:56,46.44,Monitor
3779,251,2025-10-28 15:33:12,137.73,Tablet
3780,251,2025-05-04 08:50:04,206.03,Phone
3781,251,2025-04-25 00:35:54,472.92,Mouse
3782,251,2025-01-22 06:38:29,470.7,Tablet
3783,251,2025-05-11 10:01:49,272.59,Phone
3784,251,2025-09-03 23:06:15,318.49,Monitor
3785,251,2025-12-05 21:08:08,497.73,Headphones
3786,251,2025-12-11 18:19:15,360.08,Charger
3787,251,2025-11-16 09:09:47,332.09,Speaker
3788,251,2025-02-15 16:44:58,306.42,Mouse
3789,251,2025-11-19 07:50:37,412.57,Keyboard
3790,251,2025-12-19 01:38:14,496.3,Mouse
3791,251,2025-08-26 03:17:38,195.68,Charger
3792,251,2025-03-20 15:49:24,131.27,Monitor
3793,252,2025-04-02 04:34:47,270.42,Speaker
3794,252,2025-11-19 13:20:23,209.32,Keyboard
3795,252,2025-05-21 06:30:48,323.69,Keyboard
3796,252,2025-04-15 15:33:46,455.53,Monitor
3797,253,2025-11-05 02:40:48,435.74,Headphones
3798,253,2025-02-19 21:29:38,144.09,Phone
3799,253,2025-06-01 10:38:40,194.81,Headphones
3800,253,2025-06-12 12:08:03,195.53,Phone
3801,253,2025-02-20 16:44:25,393.54,Phone
3802,254,2025-05-06 16:25:08,267.97,Monitor
3803,254,2025-02-27 17:56:35,298.53,Webcam
3804,254,2025-11-17 13:48:54,56.81,Keyboard
3805,254,2025-04-03 08:10:06,353.22,Monitor
3806,254,2025-04-08 13:25:29,280.26,Charger
3807,254,2025-03-23 19:59:22,58.54,Laptop
3808,255,2025-09-02 13:48:34,165.82,Mouse
3809,255,2025-04-07 18:46:52,98.53,Speaker
3810,255,2025-06-21 14:43:20,280.32,Mouse
3811,255,2025-10-12 03:56:16,243.66,Tablet
3812,255,2026-01-01 11:30:00,136.94,Speaker
3813,255,2025-02-24 01:04:31,359.48,Tablet
3814,256,2025-11-07 01:33:56,195.61,Monitor
3815,256,2025-07-01 18:37:41,35.9,Keyboard
3816,256,2025-05-15 07:46:12,356.68,Headphones
3817,256,2025-01-25 08:42:08,342.33,Mouse
3818,256,2025-09-03 01:59:49,356.33,Tablet
3819,257,2026-01-02 05:57:54,493.26,Webcam
3820,257,2025-03-15 03:17:55,256.09,Monitor
3821,257,2025-11-30 22:57:08,476.78,Speaker
3822,257,2025-11-08 08:54:57,471.42,Headphones
3823,257,2025-05-02 23:19:09,159.54,Phone
3824,257,2025-10-27 11:08:13,474.25,Mouse
3825,257,2025-02-20 07:21:55,387.58,Phone
3826,257,2025-10-29 20:43:41,320.99,Phone
3827,257,2025-03-25 05:24:35,367.68,Phone
3828,257,2025-06-08 06:31:57,90.91,Laptop
3829,257,2025-07-31 15:56:35,51.45,Monitor
3830,257,2026-01-18 14:57:50,281.54,Webcam
3831,257,2025-09-30 13:41:45,406.09,Laptop
3832,257,2025-07-29 15:50:27,481.46,Mouse
3833,257,2025-08-12 10:39:31,341.75,Tablet
3834,258,2025-08-28 08:28:25,253.92,Speaker
3835,258,2025-11-20 05:52:31,351.96,Mouse
3836,258,2025-10-23 02:03:52,16.81,Headphones
3837,258,2025-01-21 22:58:09,456.33,Laptop
3838,258,2025-05-31 06:17:15,359.94,Speaker
3839,258,2025-04-15 06:43:55,377.34,Headphones
3840,258,2025-07-26 04:55:32,497.17,Speaker
3841,258,2025-08-11 02:24:54,345.2,Laptop
3842,258,2025-10-26 10:50:30,307.61,Tablet
3843,258,2025-06-15 07:15:39,340.52,Speaker
3844,258,2025-12-10 10:04:04,452.86,Tablet
3845,258,2025-12-26 20:10:08,46.81,Tablet
3846,258,2025-08-10 22:55:36,261.71,Laptop
3847,258,2025-12-18 16:59:11,217.13,Mouse
3848,258,2025-10-29 16:34:15,93.54,Phone
3849,258,2025-06-20 08:55:58,175.6,Headphones
3850,259,2026-01-03 06:37:42,274.17,Phone
3851,259,2025-11-30 20:59:11,152.13,Webcam
3852,259,2025-08-20 12:05:34,153.84,Headphones
3853,259,2025-06-20 03:56:09,11.09,Charger
3854,259,2025-10-21 19:37:31,202.87,Monitor
3855,259,2025-08-04 04:56:22,465.26,Speaker
3856,259,2025-05-01 12:47:54,414.61,Laptop
3857,259,2025-11-30 08:21:24,468.35,Charger
3858,259,2025-03-10 22:50:38,425.69,Laptop
3859,259,2025-10-04 05:29:43,184.31,Charger
3860,259,2025-07-24 17:28:12,235.57,Monitor
3861,259,2026-01-13 08:28:24,183.41,Laptop
3862,259,2025-12-11 12:13:21,181.36,Tablet
3863,259,2025-05-01 13:27:41,207.01,Laptop
3864,259,2025-09-07 05:52:30,59.66,Webcam
3865,259,2025-10-14 00:08:31,106.8,Speaker
3866,259,2025-06-22 12:27:18,262.02,Tablet
3867,259,2025-06-01 06:08:33,211.25,Webcam
3868,259,2025-12-01 21:09:27,13.39,Monitor
3869,259,2025-11-02 23:29:21,120.79,Mouse
3870,259,2025-11-22 16:15:13,193.41,Keyboard
3871,259,2025-05-04 15:12:38,219.89,Tablet
3872,259,2025-07-21 17:50:16,272.85,Monitor
3873,259,2025-05-10 15:49:49,63.26,Webcam
3874,259,2025-08-31 18:02:09,331.58,Webcam
3875,259,2025-03-03 19:29:13,89.3,Keyboard
3876,259,2025-02-18 18:55:52,376.07,Laptop
3877,260,2025-09-29 12:18:13,442.95,Headphones
3878,260,2026-01-14 04:01:37,64.23,Monitor
3879,260,2025-01-28 18:30:42,29.73,Mouse
3880,260,2025-12-25 21:23:52,216.32,Keyboard
3881,260,2025-01-21 18:51:40,451.49,Tablet
3882,260,2025-02-02 21:12:29,336.44,Webcam
3883,260,2025-03-17 10:06:24,480.25,Monitor
3884,260,2025-05-11 11:58:28,68.21,Webcam
3885,260,2025-09-09 19:07:50,279.56,Tablet
3886,260,2025-08-21 12:18:26,169.19,Mouse
3887,260,2025-12-06 02:53:48,255.91,Mouse
3888,260,2025-02-15 01:19:08,74.39,Phone
3889,261,2025-04-15 19:05:42,20.36,Tablet
3890,261,2025-09-11 01:39:48,178.62,Laptop
3891,261,2025-11-16 22:12:20,386.02,Headphones
3892,261,2026-01-16 06:57:29,35.5,Keyboard
3893,261,2025-03-02 17:52:15,220.54,Charger
3894,261,2025-05-18 11:37:06,371.34,Mouse
3895,261,2025-05-15 08:16:00,245.29,Monitor
3896,261,2025-04-05 13:08:15,248.11,Mouse
3897,261,2025-05-17 18:04:47,131.4,Tablet
3898,261,2025-07-13 21:28:50,367.33,Tablet
3899,261,2025-07-28 22:53:53,132.24,Phone
3900,261,2025-09-07 16:47:07,433.44,Headphones
3901,261,2025-06-23 21:01:35,336.5,Mouse
3902,261,2025-10-15 22:17:01,107.22,Phone
3903,261,2025-09-25 10:19:14,353.56,Speaker
3904,261,2025-05-03 03:05:31,309.44,Headphones
3905,261,2025-05-03 07:03:52,496.35,Charger
3906,261,2025-07-28 05:34:18,318.16,Tablet
3907,261,2025-09-01 16:09:50,122.4,Tablet
3908,261,2025-06-09 07:52:39,206.63,Monitor
3909,261,2025-09-02 18:54:52,495.3,Tablet
3910,261,2025-10-08 02:39:55,218.89,Charger
3911,261,2025-03-13 02:07:08,107.83,Laptop
3912,261,2026-01-06 00:45:34,196.37,Speaker
3913,261,2025-09-28 11:36:15,160.16,Headphones
3914,261,2025-12-27 09:07:34,118.67,Mouse
3915,262,2025-06-22 22:09:31,40.06,Mouse
3916,262,2025-12-13 14:08:07,325.5,Monitor
3917,262,2025-11-03 10:10:30,63.93,Keyboard
3918,262,2025-10-09 01:38:43,147.47,Keyboard
3919,262,2025-05-06 07:49:06,358.68,Headphones
3920,262,2025-06-19 08:22:22,166.72,Laptop
3921,262,2025-10-19 02:53:23,99.06,Laptop
3922,262,2025-03-07 20:32:14,35.54,Keyboard
3923,262,2025-11-24 06:40:59,113.87,Webcam
3924,262,2026-01-13 22:48:18,147.28,Charger
3925,262,2025-10-03 08:19:10,59.37,Tablet
3926,262,2025-12-21 00:35:49,133.61,Webcam
3927,262,2025-05-04 14:09:54,188.15,Monitor
3928,262,2026-01-01 03:26:40,64.65,Laptop
3929,262,2025-02-13 21:40:53,344.65,Tablet
3930,262,2025-04-09 05:34:02,172.29,Keyboard
3931,263,2025-11-12 10:53:38,391.62,Speaker
3932,263,2025-10-04 18:19:16,306.31,Headphones
3933,263,2025-11-10 07:45:08,328.62,Headphones
3934,263,2025-02-27 03:23:20,296.32,Phone
3935,263,2025-03-09 07:28:58,444.72,Tablet
3936,263,2025-11-20 18:22:18,318.48,Charger
3937,263,2025-03-06 14:23:34,68.97,Charger
3938,263,2025-08-28 21:40:44,484.48,Headphones
3939,263,2025-12-06 05:08:30,104.53,Webcam
3940,263,2025-09-11 23:32:25,463.5,Phone
3941,263,2025-09-05 07:47:37,471.49,Charger
3942,263,2025-09-04 06:52:45,178.02,Webcam
3943,263,2025-02-10 00:44:56,494.93,Headphones
3944,263,2025-10-15 23:31:18,271.44,Tablet
3945,263,2025-12-08 16:52:06,31.47,Headphones
3946,263,2025-07-28 03:39:31,214.92,Monitor
3947,263,2025-06-20 02:40:07,446.88,Speaker
3948,263,2025-07-17 04:23:47,487.81,Keyboard
3949,263,2025-04-03 22:42:31,229.76,Phone
3950,263,2025-08-09 06:05:59,456.32,Phone
3951,263,2025-05-25 10:18:25,246.58,Speaker
3952,263,2025-08-01 20:51:35,466.35,Speaker
3953,263,2025-10-26 10:23:44,397.53,Tablet
3954,263,2025-06-15 23:18:25,303.59,Tablet
3955,264,2025-10-04 06:03:54,32.27,Charger
3956,264,2025-09-19 06:49:22,39.79,Headphones
3957,264,2025-03-25 02:02:58,372.95,Mouse
3958,264,2025-03-26 10:40:19,252.56,Speaker
3959,264,2025-05-27 06:48:47,436.43,Phone
3960,264,2025-07-07 22:58:30,91.1,Speaker
3961,264,2025-04-24 12:37:45,198.23,Mouse
3962,264,2026-01-09 18:07:05,206.42,Monitor
3963,264,2025-08-12 15:31:36,111.39,Laptop
3964,264,2025-04-26 10:57:59,88.4,Headphones
3965,265,2025-03-10 00:29:05,351.39,Speaker
3966,265,2025-03-16 23:41:53,233.17,Speaker
3967,265,2025-08-15 23:55:18,136.83,Headphones
3968,265,2025-01-31 10:26:32,155.22,Monitor
3969,265,2025-03-12 11:52:11,280.55,Tablet
3970,265,2025-02-21 10:29:43,119.73,Speaker
3971,265,2025-11-13 14:03:24,126.73,Laptop
3972,265,2025-11-27 12:47:11,323.41,Monitor
3973,265,2025-10-17 07:06:02,464.35,Monitor
3974,265,2025-06-08 01:58:51,437.96,Laptop
3975,265,2025-09-16 13:18:11,324.78,Headphones
3976,265,2025-04-17 11:59:03,494.87,Headphones
3977,265,2025-02-25 19:45:16,271.95,Laptop
3978,265,2025-02-07 21:10:12,327.84,Charger
3979,265,2025-12-02 16:45:03,486.39,Keyboard
3980,265,2025-10-08 16:15:26,50.79,Speaker
3981,265,2026-01-05 00:42:57,139.38,Tablet
3982,265,2025-09-12 01:55:36,210.09,Charger
3983,265,2025-03-24 13:51:15,154.5,Laptop
3984,266,2025-07-05 08:49:32,409.8,Keyboard
3985,266,2025-04-08 00:02:42,117.45,Monitor
3986,266,2025-06-30 03:50:03,96.6,Laptop
3987,266,2025-10-08 06:40:03,273.32,Charger
3988,266,2025-04-08 19:19:46,62.16,Mouse
3989,266,2025-08-13 12:55:55,473.37,Monitor
3990,266,2025-08-20 03:13:18,436.31,Charger
3991,266,2025-03-28 10:42:19,279.93,Webcam
3992,266,2025-11-21 07:42:26,118.11,Monitor
3993,266,2025-01-30 04:25:12,109.92,Mouse
3994,266,2025-03-26 20:31:08,86.26,Headphones
3995,266,2025-03-17 03:31:25,367.61,Mouse
3996,266,2026-01-03 03:32:02,190.63,Webcam
3997,266,2025-12-17 12:30:17,55.91,Tablet
3998,266,2025-04-07 15:32:52,235.1,Tablet
3999,266,2025-06-18 20:38:30,102.54,Webcam
4000,266,2025-03-22 23:41:31,472.24,Tablet
4001,266,2025-02-25 07:08:27,327.31,Laptop
4002,266,2025-06-24 09:26:29,161.98,Tablet
4003,266,2025-05-18 20:10:05,410.57,Charger
4004,266,2025-11-27 03:55:26,102.05,Tablet
4005,267,2025-02-16 00:13:25,218.93,Webcam
4006,267,2025-05-10 04:03:51,455.47,Mouse
4007,267,2025-08-09 09:31:11,59.11,Speaker
4008,268,2025-03-13 00:22:19,366.11,Laptop
4009,268,2025-12-12 19:11:40,305.61,Mouse
4010,268,2025-05-18 03:56:34,198.16,Phone
4011,268,2025-06-01 05:59:22,415.02,Laptop
4012,268,2026-01-06 10:00:43,74.77,Phone
4013,269,2025-11-03 14:45:56,79.89,Charger
4014,269,2025-11-27 19:58:05,16.61,Laptop
4015,269,2025-08-04 15:52:39,479.23,Phone
4016,269,2025-05-16 09:01:45,275.76,Keyboard
4017,269,2025-12-28 11:46:59,427.83,Phone
4018,269,2025-04-26 21:01:21,109.14,Webcam
4019,269,2025-03-05 02:08:10,382.24,Webcam
4020,269,2025-10-11 01:10:15,409.58,Monitor
4021,269,2025-07-07 12:09:55,172.56,Tablet
4022,270,2025-10-17 22:30:24,37.38,Monitor
4023,270,2025-07-18 11:36:59,317.47,Phone
4024,270,2025-03-19 11:19:31,20.39,Laptop
4025,270,2025-06-11 23:26:29,60.38,Monitor
4026,270,2025-04-19 16:57:00,60.26,Mouse
4027,270,2025-01-26 15:23:35,79.5,Headphones
4028,270,2025-05-20 21:49:57,21.76,Mouse
4029,270,2025-12-01 09:14:22,198.84,Keyboard
4030,271,2025-08-18 07:53:57,150.55,Mouse
4031,271,2026-01-02 09:00:11,346.52,Phone
4032,271,2025-07-20 07:33:11,250.99,Phone
4033,271,2025-10-07 15:44:42,120.02,Monitor
4034,271,2025-03-03 00:24:00,185.08,Charger
4035,271,2025-12-11 13:06:24,173.53,Keyboard
4036,271,2025-08-27 19:38:45,462.43,Phone
4037,271,2025-11-25 00:01:59,448.84,Charger
4038,271,2025-08-20 00:41:35,84.04,Mouse
4039,271,2025-01-20 11:35:33,269.94,Charger
4040,271,2025-08-15 22:23:00,98.87,Mouse
4041,271,2025-06-29 03:41:10,83.61,Monitor
4042,271,2025-03-19 15:56:58,316.13,Monitor
4043,271,2025-05-20 08:33:58,180.71,Phone
4044,271,2025-09-19 20:31:00,142.84,Webcam
4045,271,2025-08-25 00:05:31,334.25,Monitor
4046,271,2025-10-23 19:25:00,407.25,Phone
4047,271,2025-12-17 21:27:25,396.54,Tablet
4048,271,2025-10-08 20:25:23,391.11,Tablet
4049,271,2025-04-07 16:45:46,166.93,Mouse
4050,271,2025-10-04 21:24:44,228.88,Webcam
4051,272,2025-11-13 21:20:49,42.98,Charger
4052,272,2025-03-10 23:20:13,219.45,Monitor
4053,272,2026-01-01 16:52:19,80.89,Keyboard
4054,272,2025-12-30 17:17:26,497.44,Tablet
4055,272,2025-07-27 22:00:08,386.09,Keyboard
4056,272,2025-03-08 04:41:58,166.46,Mouse
4057,272,2025-01-29 18:00:41,245.83,Mouse
4058,272,2025-09-22 22:58:39,304.85,Keyboard
4059,272,2026-01-09 07:30:41,77.73,Headphones
4060,272,2025-03-09 16:09:35,197.76,Speaker
4061,272,2025-06-01 11:22:36,253.58,Speaker
4062,272,2025-10-12 15:51:50,251.37,Speaker
4063,272,2025-10-11 12:45:45,412.49,Mouse
4064,272,2025-02-08 07:37:50,50.97,Mouse
4065,272,2025-03-29 06:47:00,268.2,Headphones
4066,272,2025-02-02 05:55:16,354.52,Headphones
4067,272,2025-02-04 17:33:49,187.24,Headphones
4068,272,2025-10-24 06:22:35,497.01,Laptop
4069,272,2025-07-16 23:12:25,187.58,Webcam
4070,272,2025-11-11 10:56:26,479.23,Phone
4071,272,2025-09-26 21:31:56,39.19,Keyboard
4072,272,2025-07-08 10:43:07,186.82,Tablet
4073,272,2025-07-22 06:21:38,154.4,Tablet
4074,272,2025-11-30 17:22:58,419.27,Speaker
4075,272,2025-06-28 12:09:56,486.19,Mouse
4076,272,2025-09-26 00:21:26,128.82,Headphones
4077,272,2025-09-29 13:31:29,37.37,Tablet
4078,273,2025-10-10 01:09:16,481.41,Tablet
4079,273,2025-12-06 03:50:20,194.96,Laptop
4080,273,2025-09-20 02:00:45,351.1,Mouse
4081,273,2025-05-29 22:33:21,192.13,Phone
4082,274,2025-04-15 22:22:36,294.99,Webcam
4083,274,2025-08-02 18:33:13,420.34,Tablet
4084,274,2025-12-22 20:56:08,24.79,Keyboard
4085,274,2025-11-07 00:35:14,79.23,Headphones
4086,274,2025-12-22 05:33:37,47.76,Charger
4087,274,2025-11-03 23:23:19,417.22,Mouse
4088,274,2025-11-12 11:16:25,83.36,Tablet
4089,274,2025-02-03 06:16:48,240.18,Tablet
4090,274,2025-01-25 19:55:02,376.57,Monitor
4091,274,2026-01-11 11:14:09,240.39,Keyboard
4092,274,2025-04-15 17:55:19,227.55,Laptop
4093,274,2025-06-10 01:37:14,150.52,Tablet
4094,274,2025-02-18 10:27:05,39.4,Laptop
4095,274,2025-08-16 12:35:54,306.05,Tablet
4096,274,2025-11-05 09:39:48,256.61,Laptop
4097,274,2025-05-16 13:40:33,204.23,Mouse
4098,274,2025-07-06 11:31:35,343.15,Webcam
4099,274,2025-05-26 02:46:45,281.54,Monitor
4100,274,2025-12-03 17:14:02,460.38,Speaker
4101,274,2026-01-02 17:54:36,159.96,Headphones
4102,274,2025-12-03 18:49:22,217.6,Tablet
4103,274,2025-08-15 17:45:58,143.2,Phone
4104,275,2025-12-24 10:01:55,195.0,Tablet
4105,275,2025-02-22 15:42:41,374.14,Mouse
4106,275,2025-10-30 19:36:06,313.33,Headphones
4107,275,2025-09-11 03:57:04,202.22,Speaker
4108,275,2025-03-21 15:10:13,306.49,Phone
4109,275,2025-12-23 19:21:15,410.11,Webcam
4110,275,2025-12-29 06:27:15,243.93,Mouse
4111,275,2025-10-19 23:43:21,415.35,Tablet
4112,275,2025-09-18 20:45:29,36.79,Keyboard
4113,275,2025-02-22 06:07:35,326.86,Headphones
4114,275,2025-04-02 01:52:44,142.26,Phone
4115,275,2025-04-30 16:10:42,48.13,Charger
4116,275,2025-12-02 06:28:18,391.61,Keyboard
4117,275,2025-07-25 03:44:32,23.74,Monitor
4118,275,2025-02-09 04:38:14,89.75,Phone
4119,275,2025-11-15 23:42:27,42.01,Charger
4120,275,2025-12-18 06:08:16,15.38,Monitor
4121,276,2025-08-17 22:36:56,280.33,Laptop
4122,276,2026-01-16 15:31:40,127.76,Phone
4123,276,2025-02-18 16:02:23,488.56,Charger
4124,276,2025-09-27 04:10:51,31.99,Webcam
4125,276,2025-07-20 22:51:52,32.38,Keyboard
4126,276,2025-08-29 16:13:57,55.67,Monitor
4127,276,2025-03-02 12:56:07,14.15,Keyboard
4128,277,2025-06-13 16:56:37,148.38,Mouse
4129,277,2025-09-07 15:40:17,255.11,Keyboard
4130,277,2025-10-13 14:13:21,378.4,Keyboard
4131,277,2025-03-02 16:20:49,487.19,Phone
4132,277,2025-03-17 22:54:31,172.35,Speaker
4133,277,2025-12-01 20:36:27,59.49,Tablet
4134,277,2025-12-22 18:10:32,21.61,Mouse
4135,277,2026-01-04 22:38:37,243.71,Laptop
4136,277,2025-06-18 04:37:18,152.16,Tablet
4137,277,2025-10-21 05:20:43,344.36,Phone
4138,277,2025-03-11 11:14:52,443.75,Phone
4139,277,2025-03-02 12:53:54,476.88,Headphones
4140,277,2025-10-28 01:18:24,443.36,Tablet
4141,277,2025-09-22 07:21:33,386.72,Tablet
4142,277,2025-03-02 19:37:33,496.77,Speaker
4143,277,2025-06-08 03:27:49,262.99,Charger
4144,277,2025-02-26 15:30:48,329.18,Keyboard
4145,277,2025-12-18 20:25:26,229.27,Tablet
4146,277,2025-02-03 18:39:38,176.12,Keyboard
4147,277,2025-09-01 21:24:53,315.5,Mouse
4148,277,2025-01-31 03:38:27,29.61,Mouse
4149,277,2025-03-10 03:17:20,127.16,Charger
4150,277,2025-05-24 16:11:24,307.37,Tablet
4151,277,2025-10-17 13:02:34,287.78,Webcam
4152,277,2025-07-31 15:26:40,57.73,Laptop
4153,278,2025-06-28 05:44:41,385.5,Monitor
4154,278,2025-04-20 06:25:40,278.1,Phone
4155,278,2025-12-23 07:16:33,254.47,Webcam
4156,278,2025-10-19 01:46:38,163.72,Monitor
4157,278,2025-04-07 15:27:59,89.12,Monitor
4158,279,2025-05-06 16:05:17,188.03,Phone
4159,279,2025-03-30 17:51:34,44.86,Webcam
4160,279,2025-06-07 07:19:45,136.39,Webcam
4161,279,2025-04-05 13:38:44,489.46,Webcam
4162,279,2025-01-24 09:30:30,328.64,Tablet
4163,279,2025-03-25 18:39:47,470.52,Charger
4164,279,2025-09-13 23:32:00,249.25,Keyboard
4165,279,2025-09-19 06:42:16,430.91,Mouse
4166,279,2025-05-09 12:52:47,210.43,Charger
4167,279,2025-07-28 15:56:28,459.4,Tablet
4168,279,2025-03-15 02:49:09,226.01,Speaker
4169,279,2025-11-02 00:39:13,423.97,Keyboard
4170,279,2025-03-24 19:00:23,193.1,Mouse
4171,279,2025-02-21 09:19:30,257.91,Monitor
4172,279,2025-01-27 18:58:46,439.93,Laptop
4173,279,2025-08-11 07:30:42,314.1,Laptop
4174,279,2025-06-12 14:21:00,373.11,Headphones
4175,279,2025-07-30 01:26:11,352.88,Speaker
4176,279,2025-12-22 00:08:34,13.89,Phone
4177,280,2025-11-29 08:16:37,194.15,Charger
4178,280,2025-08-17 21:34:04,205.65,Phone
4179,280,2025-05-18 17:24:18,119.3,Webcam
4180,280,2025-03-09 15:26:27,337.88,Keyboard
4181,280,2025-08-25 03:50:12,238.28,Speaker
4182,280,2025-06-05 14:05:56,451.06,Webcam
4183,280,2025-01-25 17:58:17,63.47,Tablet
4184,280,2025-11-15 23:36:41,368.57,Mouse
4185,280,2025-03-31 04:27:11,386.43,Headphones
4186,280,2025-11-24 14:39:11,206.75,Phone
4187,281,2026-01-17 12:27:09,177.79,Charger
4188,281,2025-05-27 05:49:44,248.28,Webcam
4189,281,2025-06-07 09:11:11,66.02,Webcam
4190,281,2025-11-04 04:59:28,28.76,Tablet
4191,281,2025-11-11 07:42:53,474.78,Tablet
4192,281,2025-10-15 03:15:29,323.71,Keyboard
4193,281,2025-01-19 22:52:23,288.42,Charger
4194,281,2025-12-25 04:59:00,389.36,Laptop
4195,281,2025-10-07 17:20:36,468.87,Keyboard
4196,281,2025-08-15 03:20:49,396.88,Webcam
4197,281,2025-05-25 12:20:12,114.58,Headphones
4198,282,2025-10-30 22:00:09,21.24,Mouse
4199,282,2025-08-20 11:08:41,142.23,Tablet
4200,282,2025-11-16 01:50:57,50.96,Phone
4201,282,2025-10-29 20:59:05,144.21,Phone
4202,282,2025-04-13 00:53:13,156.19,Webcam
4203,282,2025-07-04 02:45:27,436.93,Speaker
4204,282,2025-03-12 06:54:18,114.91,Monitor
4205,282,2025-03-30 03:04:16,100.2,Laptop
4206,282,2025-12-26 20:07:26,55.3,Mouse
4207,282,2025-08-08 03:22:22,177.59,Monitor
4208,282,2025-08-04 11:17:07,90.62,Keyboard
4209,282,2025-06-09 21:23:42,471.55,Webcam
4210,282,2025-10-24 20:10:36,242.99,Tablet
4211,282,2025-03-08 01:46:02,483.14,Mouse
4212,282,2025-11-24 10:00:06,183.8,Charger
4213,282,2025-04-24 04:00:52,200.68,Laptop
4214,282,2025-02-15 20:35:53,284.85,Charger
4215,282,2025-10-17 13:37:07,107.29,Charger
4216,282,2025-03-17 12:05:56,312.09,Keyboard
4217,282,2025-03-11 21:51:16,335.39,Keyboard
4218,282,2025-07-14 09:04:21,16.95,Webcam
4219,282,2025-02-08 03:28:04,467.57,Webcam
4220,282,2025-03-05 10:30:48,433.51,Phone
4221,282,2025-08-31 16:53:06,398.09,Mouse
4222,282,2025-07-13 10:48:17,138.77,Laptop
4223,282,2025-08-10 23:59:37,494.24,Tablet
4224,282,2025-04-30 22:43:06,320.8,Charger
4225,282,2025-03-21 05:17:13,57.75,Headphones
4226,283,2025-09-02 14:12:21,489.73,Mouse
4227,283,2025-06-30 05:43:43,351.26,Tablet
4228,283,2025-10-09 20:48:03,304.46,Headphones
4229,283,2025-02-19 15:55:03,180.56,Headphones
4230,283,2025-06-24 01:32:49,486.15,Charger
4231,283,2025-08-23 03:33:50,478.0,Keyboard
4232,283,2025-06-19 00:09:12,408.75,Laptop
4233,283,2025-03-07 22:44:11,157.95,Monitor
4234,283,2025-11-29 09:44:25,256.02,Phone
4235,283,2025-08-01 08:01:06,352.67,Webcam
4236,283,2025-12-30 11:34:49,212.89,Keyboard
4237,283,2025-02-27 13:42:45,182.58,Speaker
4238,283,2025-05-16 02:17:49,218.67,Keyboard
4239,283,2026-01-02 07:34:32,65.56,Tablet
4240,283,2025-03-18 09:22:02,234.82,Keyboard
4241,283,2025-12-06 04:28:07,96.68,Charger
4242,283,2025-09-07 02:02:28,89.7,Mouse
4243,283,2025-01-22 06:25:25,196.97,Mouse
4244,283,2025-10-02 10:33:56,320.71,Charger
4245,283,2025-12-01 18:11:05,469.57,Phone
4246,283,2025-01-31 07:43:11,497.73,Phone
4247,283,2025-02-09 21:47:58,53.92,Laptop
4248,283,2025-01-25 15:44:23,311.97,Mouse
4249,283,2025-06-01 01:33:40,60.8,Charger
4250,284,2025-12-15 20:41:17,276.92,Webcam
4251,284,2026-01-03 15:45:54,256.65,Laptop
4252,284,2025-08-13 12:26:12,337.18,Mouse
4253,284,2025-10-26 23:20:18,113.82,Webcam
4254,284,2025-07-03 06:57:14,280.28,Phone
4255,284,2025-06-22 23:10:54,105.82,Webcam
4256,284,2025-11-02 16:45:34,475.77,Keyboard
4257,284,2025-09-03 20:42:18,484.13,Webcam
4258,284,2025-06-03 21:01:26,212.34,Mouse
4259,284,2025-08-22 21:31:17,13.73,Keyboard
4260,284,2025-10-30 14:39:23,393.28,Speaker
4261,284,2025-05-26 12:48:23,148.97,Monitor
4262,284,2025-05-03 13:01:37,160.62,Mouse
4263,284,2025-11-23 09:09:05,339.92,Laptop
4264,284,2025-12-30 16:59:29,451.09,Mouse
4265,284,2025-04-21 05:16:06,26.01,Laptop
4266,284,2025-11-22 16:16:29,85.15,Keyboard
4267,284,2025-03-10 10:55:52,421.98,Speaker
4268,284,2025-11-11 04:24:51,411.82,Charger
4269,284,2025-07-07 00:56:19,165.56,Tablet
4270,284,2025-01-20 11:58:39,479.99,Mouse
4271,284,2025-02-04 14:34:03,128.5,Mouse
4272,284,2025-02-10 04:22:32,104.4,Mouse
4273,284,2025-03-03 18:11:20,415.99,Charger
4274,284,2025-11-01 12:23:10,220.26,Mouse
4275,284,2025-03-05 06:20:36,488.9,Tablet
4276,284,2025-04-05 03:17:14,207.53,Keyboard
4277,284,2025-11-09 17:27:09,263.47,Mouse
4278,284,2025-10-15 09:23:19,123.18,Tablet
4279,284,2025-06-19 02:10:55,257.09,Charger
4280,285,2025-04-13 09:32:21,202.09,Monitor
4281,285,2025-07-02 12:08:19,420.3,Tablet
4282,285,2025-04-30 07:17:38,474.86,Headphones
4283,285,2025-12-29 18:33:40,55.69,Laptop
4284,285,2025-07-16 23:32:47,224.34,Charger
4285,285,2025-06-23 04:34:45,84.99,Charger
4286,285,2025-02-04 01:25:34,356.71,Phone
4287,285,2025-01-24 07:03:18,290.18,Laptop
4288,285,2025-02-24 01:31:01,373.75,Tablet
4289,285,2025-10-11 18:29:22,491.87,Keyboard
4290,285,2025-06-02 04:20:29,101.41,Headphones
4291,285,2025-02-27 16:53:16,155.49,Speaker
4292,285,2025-08-23 20:30:43,421.82,Mouse
4293,285,2025-12-02 11:30:52,387.49,Laptop
4294,285,2025-02-27 23:42:57,144.73,Tablet
4295,285,2025-05-24 14:15:48,317.44,Charger
4296,285,2025-02-10 16:40:27,434.8,Phone
